,date,dB,something,ping,upload,download,jitter
1383,2022-10-16 12:25:01,-30.1,13.1,705.36,11.44,36.3,6.85
1384,2022-10-16 12:30:01,-30.2,12.8,708.45,16.16,38.08,6.58
1385,2022-10-16 12:35:01,-30.2,12.9,708.0,15.69,37.81,6.48
1386,2022-10-16 12:40:01,-30.4,12.7,705.0,6.69,37.97,6.7
1387,2022-10-16 12:45:01,-30.4,12.7,705.45,11.68,38.0,6.4
1388,2022-10-16 12:50:02,-30.2,12.9,704.0,10.88,38.09,4.45
1389,2022-10-16 12:55:01,-30.1,13.0,701.36,14.84,37.89,6.35
1390,2022-10-16 13:00:01,-30.2,12.8,694.36,12.64,37.79,6.73
1391,2022-10-16 13:05:01,-30.0,12.9,704.18,11.74,38.12,6.77
1392,2022-10-16 13:10:01,-29.9,12.9,704.91,13.9,38.08,6.5
1393,2022-10-16 13:15:01,-30.2,12.8,700.45,7.96,38.18,6.82
1394,2022-10-16 13:20:01,-30.4,12.8,717.27,4.71,35.28,6.5
1395,2022-10-16 13:25:01,-29.9,13.1,694.91,11.91,38.67,7.02
1396,2022-10-16 13:30:01,-29.9,12.9,705.82,11.81,37.98,7.02
1397,2022-10-16 13:35:01,-30.0,12.9,700.18,14.37,37.98,7.0
1398,2022-10-16 13:40:01,-30.0,13.0,708.45,4.92,37.21,4.85
1399,2022-10-16 13:45:01,-29.9,13.1,697.45,12.79,37.3,6.31
1400,2022-10-16 13:50:01,-29.9,13.1,708.91,10.64,38.22,6.26
1401,2022-10-16 13:55:01,-30.1,12.8,914.82,150.07,35.66,5.41
1402,2022-10-16 14:00:02,-30.1,13.1,703.64,7.36,34.98,6.63
1403,2022-10-16 14:05:01,-29.9,13.0,704.91,2.89,37.67,6.7
1404,2022-10-16 14:10:02,-30.0,13.0,707.09,12.39,37.3,6.55
1405,2022-10-16 14:15:01,-30.0,12.9,707.64,9.74,38.13,6.73
1406,2022-10-16 14:20:01,-30.1,12.8,701.55,17.75,33.38,5.56
1407,2022-10-16 14:25:01,-30.1,13.0,713.18,9.21,18.58,6.8
1408,2022-10-16 14:30:01,-30.4,12.6,711.27,21.93,25.06,6.73
1409,2022-10-16 14:35:01,-30.1,13.0,713.09,7.02,5.99,6.75
1410,2022-10-16 14:40:01,-30.3,12.7,708.09,9.26,26.77,6.65
1411,2022-10-16 14:45:01,-30.0,13.0,709.27,9.61,28.13,7.07
1412,2022-10-16 14:50:01,-30.2,12.9,715.91,2.75,10.01,6.43
1413,2022-10-16 14:55:01,-30.4,12.8,705.27,12.17,36.58,6.38
1414,2022-10-16 15:00:01,-30.7,12.9,711.18,4.08,12.96,6.38
1415,2022-10-16 15:05:01,-30.6,12.8,718.91,10.23,24.3,6.7
1416,2022-10-16 15:10:01,-30.4,12.8,711.91,4.3,20.07,6.68
1417,2022-10-16 15:15:01,-30.4,12.9,719.27,6.76,25.03,6.55
1418,2022-10-16 15:20:01,-30.2,12.8,702.27,11.37,39.04,7.1
1419,2022-10-16 15:25:01,-30.5,12.6,722.55,15.62,31.89,6.45
1420,2022-10-16 15:30:02,-30.5,12.8,708.64,9.09,28.97,6.7
1421,2022-10-16 15:35:01,-30.6,12.8,704.18,12.54,37.74,5.96
1422,2022-10-16 15:40:01,-30.6,12.8,708.91,3.73,37.89,7.02
1423,2022-10-16 15:45:01,-30.4,12.8,714.82,9.55,37.85,6.73
1424,2022-10-16 15:50:01,-30.5,12.8,705.0,12.1,38.23,7.15
1425,2022-10-16 15:55:01,-30.5,12.8,718.82,8.32,33.95,7.15
1426,2022-10-16 16:00:01,-30.5,12.7,704.91,7.5,38.28,6.67
1427,2022-10-16 16:05:01,-30.6,12.7,709.09,5.57,37.38,6.9
1428,2022-10-16 16:10:02,-30.9,12.5,706.91,12.66,37.75,6.92
1429,2022-10-16 16:15:01,-30.6,12.8,708.45,10.75,38.25,5.44
1430,2022-10-16 16:20:01,-30.7,12.6,712.36,6.76,24.55,2.67
1431,2022-10-16 16:25:01,-30.9,12.5,719.73,9.77,31.15,5.91
1432,2022-10-16 16:30:01,-30.9,12.5,706.0,15.2,30.31,6.58
1433,2022-10-16 16:35:01,-30.9,12.5,708.55,7.86,35.23,6.48
1434,2022-10-16 16:40:01,-31.0,12.4,711.91,9.47,37.49,6.77
1435,2022-10-16 16:45:01,-31.0,12.4,701.36,14.43,35.95,7.0
1436,2022-10-16 16:50:01,-31.1,12.5,709.36,13.35,32.31,6.38
1437,2022-10-16 16:55:01,-31.1,12.6,700.0,17.09,33.36,6.85
1438,2022-10-16 17:00:01,-31.2,12.3,705.0,12.4,34.04,6.63
1439,2022-10-16 17:05:02,-31.1,12.3,708.73,5.49,31.42,8.63
1440,2022-10-16 17:10:01,-31.2,12.3,719.36,20.63,31.39,6.85
1441,2022-10-16 17:15:02,-31.1,12.2,712.73,5.7,32.29,6.92
1442,2022-10-16 17:20:01,-31.3,12.1,714.64,4.65,26.52,6.65
1443,2022-10-16 17:25:01,-31.3,12.2,709.09,11.66,13.89,7.24
1444,2022-10-16 17:30:01,-31.1,12.5,712.27,9.26,32.68,7.12
1445,2022-10-16 17:35:01,-31.2,12.3,713.64,19.35,30.22,7.49
1446,2022-10-16 17:40:01,-31.6,12.0,711.91,3.89,26.89,8.58
1447,2022-10-16 17:45:01,-31.5,12.2,707.27,10.74,21.66,6.65
1448,2022-10-16 17:50:01,-31.4,12.1,704.82,9.03,14.14,6.58
1449,2022-10-16 17:55:01,-31.4,12.0,708.64,24.35,34.69,6.43
1450,2022-10-16 18:00:01,-31.2,12.3,712.18,4.89,32.42,5.66
1451,2022-10-16 18:05:01,-31.7,11.6,712.55,2.14,23.08,6.9
1452,2022-10-16 18:10:02,-31.9,11.9,707.82,5.33,18.28,6.75
1453,2022-10-16 18:15:01,-31.8,11.8,712.36,4.21,24.51,6.87
1454,2022-10-16 18:20:01,-31.6,12.1,714.36,14.67,29.15,6.92
1455,2022-10-16 18:25:01,-31.4,12.3,707.82,8.74,28.91,6.9
1456,2022-10-16 18:30:01,-31.4,12.3,703.55,14.2,15.61,6.77
1457,2022-10-16 18:35:01,-31.9,12.0,708.64,4.24,27.8,6.77
1458,2022-10-16 18:40:01,-31.6,12.2,712.0,8.78,28.06,4.47
1459,2022-10-16 18:45:01,-31.6,12.4,709.55,17.22,34.72,5.14
1460,2022-10-16 18:50:02,-31.4,12.3,712.36,5.98,22.99,6.63
1461,2022-10-16 18:55:01,-31.7,12.0,711.27,10.54,10.92,4.1
1462,2022-10-16 19:00:01,-31.7,12.0,712.36,10.79,25.48,6.65
1463,2022-10-16 19:05:01,-32.4,11.9,706.91,7.36,23.79,6.77
1464,2022-10-16 19:10:01,-32.0,12.0,712.18,8.79,18.82,7.0
1465,2022-10-16 19:15:01,-31.9,12.0,730.55,20.17,15.23,7.12
1466,2022-10-16 19:20:02,-31.9,12.3,705.91,10.75,19.98,6.33
1467,2022-10-16 19:25:01,-32.4,11.8,708.36,11.79,19.21,6.65
1468,2022-10-16 19:30:02,-33.0,11.3,716.18,6.61,26.72,6.77
1469,2022-10-16 19:35:01,-32.2,11.9,712.0,2.35,18.93,7.39
1470,2022-10-16 19:40:01,-32.3,11.9,712.64,6.73,27.69,7.1
1471,2022-10-16 19:45:01,-32.3,11.8,705.64,6.91,14.64,6.82
1472,2022-10-16 19:50:01,-31.6,12.1,720.09,6.68,14.07,7.0
1473,2022-10-16 19:55:01,-32.0,12.0,712.18,8.14,12.29,6.85
1474,2022-10-16 20:05:01,-31.4,12.0,705.09,17.36,9.06,7.02
1475,2022-10-16 20:10:02,-31.5,12.0,733.45,31.11,13.39,6.87
1476,2022-10-16 20:20:01,-31.8,12.1,712.36,5.82,11.7,6.82
1477,2022-10-16 20:25:01,-33.0,11.3,712.27,3.28,11.44,6.95
1478,2022-10-16 20:30:01,-33.4,10.8,701.55,15.0,23.64,2.1
1479,2022-10-16 20:35:01,-32.4,11.5,712.27,8.88,12.23,6.43
1480,2022-10-16 20:40:01,-31.6,11.9,712.27,16.59,8.25,6.6
1481,2022-10-16 20:45:01,-31.9,11.9,708.55,7.35,30.69,7.02
1482,2022-10-16 20:50:02,-32.3,11.6,711.91,13.76,22.59,5.29
1483,2022-10-16 20:55:01,-32.4,11.2,711.91,13.36,19.32,6.58
1484,2022-10-16 21:00:01,-32.8,11.2,723.27,10.14,8.1,6.97
1485,2022-10-16 21:05:01,-33.7,10.8,712.45,7.1,23.93,6.68
1486,2022-10-16 21:10:01,-33.8,10.6,705.91,21.34,14.52,3.61
1487,2022-10-16 21:15:01,-33.8,10.3,708.0,18.99,23.03,1.36
1488,2022-10-16 21:20:01,-33.5,10.9,708.0,12.16,11.16,4.9
1489,2022-10-16 21:25:01,-33.0,11.0,702.36,15.58,10.59,4.82
1490,2022-10-16 21:30:01,-32.9,11.1,712.45,3.41,10.32,6.23
1491,2022-10-16 21:35:01,-32.2,11.5,709.64,12.13,10.24,6.35
1492,2022-10-16 21:40:01,-32.2,11.5,712.27,8.51,14.35,6.35
1493,2022-10-16 21:45:01,-33.2,10.8,711.36,9.63,16.68,5.86
1494,2022-10-16 21:50:02,-32.0,11.7,713.45,9.98,35.24,6.85
1495,2022-10-16 21:55:01,-32.4,11.5,712.45,12.35,14.62,7.05
1496,2022-10-16 22:00:01,-32.4,11.5,712.27,2.68,13.96,6.7
1497,2022-10-16 22:05:02,-32.5,11.5,712.18,8.55,21.71,6.65
1498,2022-10-16 22:10:01,-32.0,11.5,712.91,7.92,28.64,1.46
1499,2022-10-16 22:15:01,-32.3,11.5,710.0,5.17,22.93,6.78
1500,2022-10-16 22:20:01,-32.3,11.5,713.91,11.73,31.89,7.02
1501,2022-10-16 22:25:01,-32.4,11.6,715.55,2.43,32.63,7.02
1502,2022-10-16 22:30:01,-32.0,11.8,712.45,5.55,22.46,6.06
1503,2022-10-16 22:35:01,-32.0,11.8,736.0,48.42,34.59,6.95
1504,2022-10-16 22:40:01,-32.1,11.5,711.73,1.79,36.65,6.28
1505,2022-10-16 22:45:01,-31.7,11.9,717.18,4.7,29.44,6.63
1506,2022-10-16 22:50:01,-31.8,11.8,711.27,5.95,32.96,6.87
1507,2022-10-16 22:55:01,-31.8,11.7,710.27,6.23,19.23,6.77
1508,2022-10-16 23:00:01,-32.6,11.3,719.73,4.22,32.18,8.48
1509,2022-10-16 23:05:01,-31.4,12.0,712.64,10.6,30.67,6.7
1510,2022-10-16 23:10:01,-31.4,12.0,715.36,10.33,36.42,6.45
1511,2022-10-16 23:15:01,-31.4,11.8,712.09,3.67,35.0,7.29
1512,2022-10-16 23:20:01,-31.7,11.5,719.36,12.91,38.12,6.77
1513,2022-10-16 23:25:01,-32.0,11.8,712.64,11.94,36.03,7.12
1514,2022-10-16 23:30:01,-31.7,11.9,720.73,8.05,30.68,6.87
1515,2022-10-16 23:35:01,-31.3,11.9,712.45,5.4,37.06,6.9
1516,2022-10-16 23:40:01,-31.2,12.1,719.09,4.36,37.5,6.9
1517,2022-10-16 23:45:01,-31.4,11.8,719.27,3.71,37.48,6.78
1518,2022-10-16 23:50:01,-31.4,11.7,720.0,13.02,31.94,6.6
1519,2022-10-16 23:55:01,-32.3,11.4,705.91,8.86,37.6,6.87
1520,2022-10-17 00:00:01,-31.8,11.3,708.73,8.49,37.49,5.32
1521,2022-10-17 00:05:01,-32.1,11.4,707.73,6.57,35.61,1.11
1522,2022-10-17 00:10:02,-32.4,11.2,704.55,19.13,38.11,7.19
1523,2022-10-17 00:15:01,-32.8,11.0,708.36,15.17,38.0,7.02
1524,2022-10-17 00:20:01,-32.4,11.1,712.36,3.47,32.32,6.7
1525,2022-10-17 00:25:01,-32.0,11.5,704.82,12.76,38.02,6.65
1526,2022-10-17 00:30:01,-31.4,11.9,730.36,8.9,37.62,7.02
1527,2022-10-17 00:35:01,-31.8,11.6,711.64,2.78,38.19,7.0
1528,2022-10-17 00:40:01,-31.4,11.8,712.36,5.66,38.0,6.77
1529,2022-10-17 00:45:01,-31.7,11.8,712.27,7.11,38.11,7.29
1530,2022-10-17 00:50:02,-31.7,11.5,705.73,17.93,38.24,6.55
1531,2022-10-17 00:55:01,-31.6,11.6,712.18,3.22,38.16,6.6
1532,2022-10-17 01:00:01,-31.6,11.6,709.82,7.13,38.23,6.65
1533,2022-10-17 01:05:01,-31.6,11.6,711.82,6.94,37.82,6.92
1534,2022-10-17 01:10:01,-31.3,11.9,712.18,4.18,37.82,6.63
1535,2022-10-17 01:15:01,-31.6,11.5,712.09,4.84,38.0,6.65
1536,2022-10-17 01:20:01,-31.5,11.7,711.73,11.91,37.9,6.97
1537,2022-10-17 01:25:01,-31.9,11.5,708.82,2.63,37.98,6.85
1538,2022-10-17 01:30:01,-31.4,11.8,708.09,16.39,37.91,6.31
1539,2022-10-17 01:35:01,-31.3,11.7,708.64,7.52,37.96,6.95
1540,2022-10-17 01:40:01,-31.6,11.6,715.55,2.33,36.68,6.85
1541,2022-10-17 01:45:01,-31.3,11.9,712.91,7.61,31.58,6.92
1542,2022-10-17 01:50:01,-31.4,11.9,712.27,3.41,38.16,6.72
1543,2022-10-17 01:55:01,-31.6,11.9,712.36,2.64,37.96,6.85
1544,2022-10-17 02:00:01,-31.2,12.1,705.55,3.01,38.18,3.21
1545,2022-10-17 02:05:01,-31.5,11.8,719.36,4.22,37.74,7.19
1546,2022-10-17 02:10:01,-31.3,11.9,708.45,10.85,38.12,6.65
1547,2022-10-17 02:15:01,-31.3,11.9,701.36,18.24,38.22,6.68
1548,2022-10-17 02:20:01,-31.6,11.8,712.27,4.7,37.85,6.7
1549,2022-10-17 02:25:01,-31.4,11.8,708.55,5.38,35.84,7.1
1550,2022-10-17 02:30:01,-31.3,11.8,704.82,4.78,38.18,6.11
1551,2022-10-17 02:35:01,-31.4,11.9,712.64,3.87,37.94,6.7
1552,2022-10-17 02:40:01,-31.5,11.8,726.55,7.85,37.79,7.12
1553,2022-10-17 02:45:01,-31.6,11.8,705.09,12.75,38.03,6.53
1554,2022-10-17 02:50:01,-31.5,11.8,712.27,2.84,38.2,7.19
1555,2022-10-17 02:55:01,-31.5,12.0,708.73,3.6,38.03,6.9
1556,2022-10-17 03:00:01,-31.3,12.0,705.27,8.28,38.18,6.87
1557,2022-10-17 03:05:01,-31.4,12.0,708.64,1.54,38.15,6.45
1558,2022-10-17 03:10:01,-31.4,11.9,712.55,1.39,38.08,6.75
1559,2022-10-17 03:15:01,-31.4,12.0,712.0,2.79,37.96,6.7
1560,2022-10-17 03:20:01,-31.4,12.1,701.0,8.91,37.89,6.7
1561,2022-10-17 03:25:01,-31.5,11.8,708.73,14.84,38.08,6.75
1562,2022-10-17 03:30:02,-31.4,12.0,708.09,16.28,38.1,6.87
1563,2022-10-17 03:35:01,-31.4,11.9,708.91,10.78,38.24,7.1
1564,2022-10-17 03:40:01,-31.5,11.9,712.36,2.04,38.19,7.0
1565,2022-10-17 03:45:01,-31.2,12.1,708.45,5.48,38.3,6.7
1566,2022-10-17 03:50:01,-31.4,11.9,708.45,5.79,38.24,6.53
1567,2022-10-17 03:55:01,-31.5,11.9,697.82,14.35,38.0,6.6
1568,2022-10-17 04:00:01,-31.4,11.8,712.09,7.58,38.19,6.82
1569,2022-10-17 04:05:01,-31.5,12.1,701.09,19.99,38.26,6.92
1570,2022-10-17 04:10:01,-31.0,12.1,712.27,2.02,37.83,6.82
1571,2022-10-17 04:15:01,-31.1,12.0,702.45,14.66,38.07,6.8
1572,2022-10-17 04:20:01,-31.3,11.9,712.09,1.51,38.08,6.63
1573,2022-10-17 04:25:01,-31.4,11.9,700.55,12.09,38.21,7.15
1574,2022-10-17 04:30:01,-31.3,12.0,708.55,2.11,37.97,6.77
1575,2022-10-17 04:35:01,-31.2,12.1,708.73,10.83,38.15,7.15
1576,2022-10-17 04:40:01,-31.3,12.1,708.55,5.13,38.27,6.9
1577,2022-10-17 04:45:01,-31.1,12.1,708.82,4.12,38.2,7.05
1578,2022-10-17 04:50:02,-31.3,11.8,712.27,4.15,37.89,6.75
1579,2022-10-17 04:55:01,-31.3,12.0,697.64,9.32,38.07,6.55
1580,2022-10-17 05:00:01,-31.1,12.2,707.64,22.13,38.2,6.73
1581,2022-10-17 05:05:01,-31.2,12.1,704.91,16.55,38.13,6.95
1582,2022-10-17 05:10:01,-31.3,12.0,712.36,2.38,37.42,6.55
1583,2022-10-17 05:15:01,-31.2,11.9,705.36,8.14,38.13,6.8
1584,2022-10-17 05:20:01,-31.3,12.0,701.36,16.34,38.24,6.82
1585,2022-10-17 05:25:01,-31.5,12.0,704.91,9.17,38.04,7.05
1586,2022-10-17 05:30:02,-31.3,12.1,705.0,11.11,38.09,6.8
1587,2022-10-17 05:35:01,-31.2,12.0,708.55,7.11,38.27,6.97
1588,2022-10-17 05:40:01,-31.1,12.3,704.82,16.93,38.2,6.53
1589,2022-10-17 05:45:01,-31.0,12.1,709.45,5.78,38.25,6.68
1590,2022-10-17 05:50:02,-30.9,12.4,712.09,2.56,35.44,6.97
1591,2022-10-17 05:55:01,-31.2,12.1,712.27,4.0,36.17,6.82
1592,2022-10-17 06:00:01,-31.1,12.1,690.27,14.35,37.9,6.82
1593,2022-10-17 06:05:01,-30.9,12.6,708.64,10.84,38.24,6.92
1594,2022-10-17 06:10:02,-31.1,12.3,705.55,11.89,38.12,6.55
1595,2022-10-17 06:15:01,-31.3,12.0,700.73,15.45,38.07,6.9
1596,2022-10-17 06:20:01,-31.1,12.2,704.0,18.81,37.43,6.58
1597,2022-10-17 06:25:01,-31.1,12.3,708.27,13.67,29.42,5.96
1598,2022-10-17 06:30:02,-31.0,12.3,708.82,14.29,36.24,6.53
1599,2022-10-17 06:35:01,-31.2,12.1,712.09,8.13,26.33,6.82
1600,2022-10-17 06:40:01,-31.0,12.2,704.91,11.86,25.82,6.97
1601,2022-10-17 06:45:01,-30.9,12.4,716.09,11.41,36.91,7.0
1602,2022-10-17 06:50:01,-30.9,12.3,709.27,8.03,30.47,6.8
1603,2022-10-17 06:55:01,-30.9,12.5,708.55,13.42,36.71,7.0
1604,2022-10-17 07:00:01,-30.7,12.5,708.55,15.16,38.19,6.92
1605,2022-10-17 07:05:01,-30.9,12.2,719.36,1.47,38.14,6.85
1606,2022-10-17 07:10:01,-30.8,12.6,712.82,2.88,24.84,6.95
1607,2022-10-17 07:15:01,-30.7,12.5,718.73,4.1,35.72,7.22
1608,2022-10-17 07:20:02,-30.9,12.3,692.82,9.03,29.19,6.92
1609,2022-10-17 07:25:01,-30.9,12.4,723.18,14.01,32.33,7.1
1610,2022-10-17 07:30:01,-30.9,12.4,704.27,9.44,37.45,6.77
1611,2022-10-17 07:35:01,-30.7,12.3,715.82,8.03,34.76,6.9
1612,2022-10-17 07:40:01,-31.0,12.3,708.55,9.98,38.11,6.92
1613,2022-10-17 07:45:01,-30.9,12.5,714.82,7.44,37.64,7.02
1614,2022-10-17 07:50:01,-30.8,12.5,702.91,11.27,25.83,6.45
1615,2022-10-17 07:55:01,-30.9,12.4,741.45,45.23,36.87,6.97
1616,2022-10-17 08:00:02,-30.9,12.3,708.0,7.13,35.48,6.68
1617,2022-10-17 08:05:01,-30.8,12.8,712.82,12.18,32.91,6.85
1618,2022-10-17 08:10:01,-30.8,12.5,713.73,14.85,33.43,6.87
1619,2022-10-17 08:15:01,-30.7,12.5,712.36,14.49,36.65,7.32
